timestamp,location_name,latitude,longitude,traffic_speed_kmph,free_flow_speed_kmph,congestion_level_percent,vehicle_count,weather,air_quality_index,road_type,day_of_week
2025-10-27 15:00:00,Sion,19.04,72.86,47.69,47.82,0.28,"1,807",Foggy,104.66,Main Road,Monday
2025-10-24 22:00:00,Borivali,19.23,72.86,42.93,48.36,11.21,"1,760",Rainy,99.71,Residential,Friday
2025-10-27 10:00:00,Andheri,19.12,72.85,24.75,63.78,61.19,"1,732", Clear,136.18, Main Road,Monday
2025-10-24 10:00:00,Navi Mumbai,19.033,73.0297,,63.48,62.58,"1,807",HUMID,190.87,residential,Friday
2025-10-24 16:00:00,Sion,19.04,72.86,46.75,61.7,24.24,"1,264",Cloudy,152.85,residential,Friday
2025-10-26 01:00:00,Sion,19.04,72.86,36.2,57.99,37.58,,CLOUDY,162.44,MAIN ROAD,Sunday
2025-10-29 22:00:00,Powai,19.1187,72.905,37.31,64.17,41.86,"1,192",Cloudy,157.05, Main Road,Wednesday
2025-10-29 16:00:00,Chembur,19.0625,72.9,39.62,50.63,21.74,"1,855",FOGGY,183.16, Highway,Wednesday
2025-10-28 13:00:00,Borivali,19.23,72.86,31.53,54.66,42.31,"1,808", Rainy,111.18, Residential,Tuesday
2025-10-27 23:00:00,Dadar,19.0176,72.8479,32.83,63.27,48.11,"2,927", Rainy,160.11,Residential,Monday
2025-10-26 19:00:00,Bandra,19.06,72.83,12.52,54.12,76.87,"1,200",Clear,199.03,RESIDENTIAL,Sunday
2025-10-28 23:00:00,Sion,19.04,72.86,32.35,56.27,42.5,"1,448",Clear ,124.76, Main Road,Tuesday
2025-10-25 10:00:00,Malad,19.18,72.84,13.43,45.19,70.29,840, Cloudy,203.09, Main Road,Saturday
2025-10-29 04:00:00,Bandra,19.06,72.83,,60.34,43.42,"2,488",foggy,206.22,Main Road,Wednesday
2025-10-26 19:00:00,Powai,19.1187,72.905,15.39,52.54,70.71,"2,540",Rainy,125.88,highway,Sunday
2025-10-27 16:00:00,Powai,19.1187,72.905,49.66,51.4,3.38,"1,802",foggy,168.32,Residential ,Monday
2025-10-27 00:00:00,Chembur,19.0625,72.9,48.39,50.27,3.74,"2,447",HUMID,71.94, Highway,Monday
2025-10-31 00:00:00,Navi Mumbai,19.033,73.0297,37.41,62.46,40.12,"2,768",humid,173.91,HIGHWAY,Friday
2025-10-27 21:00:00,Malad,19.18,72.84,19.0,63.1,69.89,"2,994",Foggy,174.16,residential,Monday
2025-10-26 00:00:00,Worli,19.007,72.816,43.65,48.01,9.08,"2,069",cloudy,140.91,highway,Sunday
2025-10-31 00:00:00,Powai,19.1187,72.905,39.97,49.01,18.44,762,FOGGY,192.76,residential,Friday
2025-10-25 12:00:00,Powai,19.1187,72.905,35.67,61.09,41.61,,Cloudy,124.35,RESIDENTIAL,Saturday
2025-10-28 10:00:00,Worli,19.007,72.816,18.71,48.52,61.44,"2,873",Humid,145.52,main road,Tuesday
2025-10-27 23:00:00,Chembur,19.0625,72.9,,46.45,-2.47,"1,143",Cloudy,112.89,highway,Monday
2025-10-25 23:00:00,Worli,19.007,72.816,47.21,48.2,2.05,"2,946",humid,94.44,residential,Saturday
2025-10-30 18:00:00,Bandra,19.06,72.83,19.87,64.29,69.1,"2,808",foggy,166.47,Main Road ,Thursday
2025-10-26 16:00:00,Andheri,19.12,72.85,40.87,51.14,20.09,"1,692",FOGGY,190.1,main road,Sunday
2025-10-30 23:00:00,Chembur,19.0625,72.9,31.35,45.7,31.4,"1,387",Rainy ,101.66,Highway,Thursday
2025-10-29 14:00:00,Chembur,19.0625,72.9,43.07,60.32,28.6,"2,192",CLOUDY,165.61,Residential ,Wednesday
2025-10-26 21:00:00,Worli,19.007,72.816,27.52,52.93,48.01,"1,539",FOGGY,132.41,main road,Sunday
2025-10-24 21:00:00,Borivali,19.23,72.86,18.17,57.88,68.61,660, Clear,159.63, Highway,Friday
2025-10-24 00:00:00,Chembur,19.0625,72.9,35.3,60.21,41.37,"1,185",Foggy ,136.22,MAIN ROAD,Friday
2025-10-25 06:00:00,Borivali,19.23,72.86,51.86,60.76,14.64,947,cloudy,, Residential,Saturday
2025-10-30 12:00:00,Dadar,19.0176,72.8479,44.12,63.92,30.98,779,FOGGY,192.66,RESIDENTIAL,Thursday
2025-10-30 20:00:00,Chembur,19.0625,72.9,24.86,58.07,57.19,"2,531", Rainy,125.89,MAIN ROAD,Thursday
2025-10-25 05:00:00,Dadar,19.0176,72.8479,47.38,63.08,24.88,705,Foggy ,182.61,RESIDENTIAL,Saturday
2025-10-24 16:00:00,Dadar,19.0176,72.8479,52.86,63.37,16.58,919,FOGGY,, Highway,Friday
2025-10-29 13:00:00,Powai,19.1187,72.905,49.18,61.5,20.04,"1,834",FOGGY,96.89,residential,Wednesday
2025-10-30 18:00:00,Powai,19.1187,72.905,26.02,59.79,56.48,"2,742",FOGGY,189.62,Highway ,Thursday
2025-10-26 09:00:00,Powai,19.1187,72.905,17.18,54.08,68.23,"1,554", Rainy,128.44,HIGHWAY,Sunday
2025-10-27 20:00:00,Andheri,19.12,72.85,20.15,47.32,57.42,"2,230",Cloudy,160.19, Main Road,Monday
2025-10-27 23:00:00,Powai,19.1187,72.905,46.86,50.94,8.01,"2,919",Cloudy,76.5,MAIN ROAD,Monday
2025-10-26 23:00:00,Andheri,19.12,72.85,52.8,63.29,16.58,868,Clear ,104.29,RESIDENTIAL,Sunday
2025-10-30 00:00:00,Worli,19.007,72.816,49.1,56.15,12.54,"2,402", Clear,102.7,RESIDENTIAL,Thursday
2025-10-28 04:00:00,Chembur,19.0625,72.9,33.48,56.14,40.36,"2,621",Rainy ,131.18,highway,Tuesday
2025-10-26 23:00:00,Navi Mumbai,19.033,73.0297,47.59,60.84,21.79,797,humid,135.37,highway,Sunday
2025-10-29 17:00:00,Powai,19.1187,72.905,27.59,57.14,51.72,749, Cloudy,183.19,Residential,Wednesday
2025-10-26 21:00:00,Powai,19.1187,72.905,20.25,51.87,60.97,"2,848", Cloudy,130.0,Main Road,Sunday
2025-10-25 20:00:00,Borivali,19.23,72.86,19.56,51.81,62.25,590,Rainy ,,Main Road,Saturday
2025-10-26 23:00:00,Bandra,19.06,72.83,31.33,45.39,30.98,"2,010",Rainy ,117.92, Main Road,Sunday
2025-10-27 06:00:00,Malad,19.18,72.84,36.27,64.52,43.78,,Humid,117.37,Main Road,Monday
2025-10-27 18:00:00,Andheri,19.12,72.85,21.24,51.89,59.06,"2,705",Rainy ,95.96,Main Road ,Monday
2025-10-26 03:00:00,Bandra,19.06,72.83,53.88,53.84,-0.07,"1,561",Humid ,93.7,highway,Sunday
2025/10/24 12:00:00,Dadar,19.0176,72.8479,50.4,45.93,-9.72,"2,906",Humid ,128.43,highway,Friday
2025-10-27 16:00:00,Sion,19.04,72.86,43.56,59.65,26.97,"2,302",Clear ,119.51,Main Road,Monday
2025-10-27 22:00:00,Chembur,19.0625,72.9,48.79,60.76,19.7,"1,046",Humid ,152.48, Residential,Monday
2025-10-24 14:00:00,Malad,19.18,72.84,46.69,52.26,10.66,"2,344", Rainy,,Residential ,Friday
2025-10-27 16:00:00,Dadar,19.0176,72.8479,51.75,55.15,6.17,"2,266",CLEAR,134.18,HIGHWAY,Monday
2025-10-24 22:00:00,Sion,19.04,72.86,42.11,64.71,34.92,813,cloudy,169.0,HIGHWAY,Friday
2025-10-25 00:00:00,Powai,19.1187,72.905,38.3,62.95,39.17,"2,343",Humid ,,Main Road ,Saturday
2025-10-28 01:00:00,Chembur,19.0625,72.9,42.92,49.97,14.11,800,clear,115.73, Main Road,Tuesday
2025-10-28 08:00:00,Powai,19.1187,72.905,14.09,63.81,77.92,"1,680", Foggy,249.74,Residential,Tuesday
2025-10-30 09:00:00,Chembur,19.0625,72.9,,58.86,53.88,"2,329",FOGGY,,Highway ,Thursday
2025-10-27 23:00:00,Navi Mumbai,19.033,73.0297,35.8,45.21,20.82,"1,058", Foggy,149.0,Residential ,Monday
2025-10-29 06:00:00,Dadar,19.0176,72.8479,30.75,45.98,33.13,"1,639",cloudy,156.01,main road,Wednesday
2025-10-30 13:00:00,Chembur,19.0625,72.9,221.2891968984051,57.62,24.84,"1,659", Humid,679.0313330844322,residential,Thursday
2025-10-31 00:00:00,Dadar,19.0176,72.8479,51.27,61.71,16.93,"1,713", Rainy,78.13,Highway ,Friday
2025-10-29 21:00:00,Bandra,19.06,72.83,14.72,51.45,71.38,,CLOUDY,175.21, Highway,Wednesday
2025-10-30 17:00:00,Malad,19.18,72.84,14.3,59.07,75.79,"2,237", Humid,203.49,HIGHWAY,Thursday
2025-10-27 19:00:00,Worli,19.007,72.816,21.7,64.56,66.39,"2,630",CLEAR,180.6,Residential ,Monday
2025-10-29 10:00:00,Borivali,19.23,72.86,20.17,53.41,62.23,"1,509",clear,111.18, Highway,Wednesday
2025-10-24 14:00:00,Dadar,19.0176,72.8479,41.53,45.88,9.46,"1,952", Cloudy,87.77,Highway ,Friday
2025-10-24 06:00:00,Chembur,19.0625,72.9,42.45,51.24,17.16,904,Foggy ,150.3, Residential,Friday
2025-10-27 09:00:00,Powai,19.1187,72.905,,59.23,68.7,"1,407",humid,164.03,RESIDENTIAL,Monday
2025-10-28 06:00:00,Andheri,19.12,72.85,,46.73,-12.25,669,Clear ,64.79,HIGHWAY,Tuesday
2025-10-24 15:00:00,Andheri,19.12,72.85,48.99,62.86,22.07,"2,798",CLOUDY,132.3,Highway,Friday
2025-10-25 12:00:00,Navi Mumbai,19.033,73.0297,44.39,61.67,28.03,,HUMID,101.39,Highway ,Saturday
2025-10-27 03:00:00,Andheri,19.12,72.85,53.03,61.45,13.7,"1,865",Rainy ,67.87,RESIDENTIAL,Monday
2025-10-24 23:00:00,Sion,19.04,72.86,49.95,61.99,19.43,,foggy,131.86,residential,Friday
2025-10-30_03:00:00,Worli,19.007,72.816,35.82,47.85,25.14,,clear,122.65,highway,Thursday
2025-10-30 09:00:00,Andheri,19.12,72.85,12.91,53.08,75.67,"2,320",Rainy,164.7,highway,Thursday
2025-10-24 01:00:00,Dadar,19.0176,72.8479,203.29429035162406,62.22,19.92,"1,544",CLOUDY,781.9752447379135,MAIN ROAD,Friday
2025-10-30 09:00:00,Navi Mumbai,19.033,73.0297,20.9,47.3,55.82,"1,157", Rainy,91.08,MAIN ROAD,Thursday
2025-10-25 10:00:00,Navi Mumbai,19.033,73.0297,14.15,60.94,76.78,"1,568",Foggy ,159.81, Residential,Saturday
2025-10-27 04:00:00,Worli,19.007,72.816,54.63,52.93,-3.2,"1,782",Clear ,136.36,Highway,Monday
2025-10-29 07:00:00,Malad,19.18,72.84,25.85,62.58,58.69,"2,883",Cloudy ,130.11,main road,Wednesday
2025-10-25_17:00:00,Borivali,19.23,72.86,17.53,54.25,67.69,657,rainy,127.37, Residential,Saturday
2025-10-27 09:00:00,Andheri,19.12,72.85,18.94,47.02,59.71,"1,790",rainy,147.68,MAIN ROAD,Monday
2025-10-28 00:00:00,Chembur,19.0625,72.9,42.73,62.81,31.98,"2,386",rainy,116.85, Highway,Tuesday
2025-10-28 17:00:00,Chembur,19.0625,72.9,25.99,60.44,56.99,"1,787", Clear,120.4, Highway,Tuesday
2025-10-27 03:00:00,Dadar,19.0176,72.8479,52.08,50.49,-3.14,"1,924",Cloudy,95.47,main road,Monday
2025-10-28 23:00:00,Navi Mumbai,19.033,73.0297,32.96,56.93,42.1,"1,550",FOGGY,168.45,Main Road ,Tuesday
2025-10-29 20:00:00,Malad,19.18,72.84,20.21,63.86,68.36,829,HUMID,,residential,Wednesday
2025-10-24 13:00:00,Dadar,19.0176,72.8479,54.6,45.44,-20.15,921, Rainy,59.05,Highway,Friday
2025-10-27 20:00:00,Worli,19.007,72.816,15.92,63.02,74.74,"1,719", Cloudy,132.32,Main Road ,Monday
2025-10-28 06:00:00,Worli,19.007,72.816,40.69,60.69,32.94,"1,292",Rainy,133.59,highway,Tuesday
2025-10-24 15:00:00,Malad,19.18,72.84,40.84,48.25,15.37,"2,403", Clear,77.15,HIGHWAY,Friday
2025-10-28 02:00:00,Malad,19.18,72.84,42.78,55.5,22.91,"2,346",HUMID,133.31,RESIDENTIAL,Tuesday
2025-10-26 21:00:00,Sion,19.04,72.86,15.59,63.21,75.33,559,rainy,170.11,Main Road,Sunday
2025-10-27 19:00:00,Sion,19.04,72.86,23.11,48.53,52.37,819,cloudy,185.14,RESIDENTIAL,Monday
2025-10-24 01:00:00,Andheri,19.12,72.85,30.81,52.28,41.06,"2,745",humid,173.24,Highway,Friday
2025-10-24 18:00:00,Powai,19.1187,72.905,21.08,59.18,64.37,"1,416",Rainy,107.11,Main Road ,Friday
2025-10-26 12:00:00,Dadar,19.0176,72.8479,47.49,62.96,24.57,"1,361",CLOUDY,145.58,residential,Sunday
2025-10-27 07:00:00,Powai,19.1187,72.905,26.66,49.75,46.41,"2,417",foggy,202.61,Main Road,Monday
2025-10-29 11:00:00,Andheri,19.12,72.85,41.79,51.04,18.11,"1,469",cloudy,96.5,Residential ,Wednesday
2025-10-29 16:00:00,Borivali,19.23,72.86,53.91,51.94,-3.78,"2,887",Humid,103.84,Residential ,Wednesday
2025-10-24 06:00:00,Powai,19.1187,72.905,35.9,53.06,32.34,"1,475",Foggy,187.49,residential,Friday
2025-10-27 05:00:00,Dadar,19.0176,72.8479,40.39,60.51,33.24,"2,028",cloudy,139.51,Main Road,Monday
2025-10-24 02:00:00,Powai,19.1187,72.905,,62.57,14.95,"1,255",humid,81.73,RESIDENTIAL,Friday
2025-10-30 13:00:00,Dadar,19.0176,72.8479,48.08,62.06,22.53,906,Foggy ,121.84,Residential,Thursday
2025-10-27 08:00:00,Sion,19.04,72.86,24.34,47.2,48.43,692,HUMID,143.3,Highway ,Monday
2025-10-30 21:00:00,Borivali,19.23,72.86,14.6,64.0,77.19,690,RAINY,125.02,RESIDENTIAL,Thursday
2025-10-29 12:00:00,Powai,19.1187,72.905,43.36,56.21,22.86,,RAINY,135.1,residential,Wednesday
2025-10-27 03:00:00,Malad,19.18,72.84,229.17812875275234,63.85,29.86,"1,922",humid,766.4387688029572,Residential,Monday
2025-10-28 00:00:00,Powai,19.1187,72.905,,64.08,40.65,698,Rainy,120.33, Residential,Tuesday
2025-10-30 12:00:00,Powai,19.1187,72.905,42.36,48.89,13.36,"1,464",cloudy,115.08,Main Road,Thursday
2025-10-25 17:00:00,Worli,19.007,72.816,19.57,56.18,65.16,,Clear,125.84,Residential,Saturday
2025-10-24 06:00:00,Andheri,19.12,72.85,,48.47,15.1,,Foggy ,148.61,Residential,Friday
2025-10-28 17:00:00,Worli,19.007,72.816,24.62,60.03,58.99,"1,502", Foggy,134.13,HIGHWAY,Tuesday
2025-10-24 23:00:00,Worli,19.007,72.816,40.5,55.49,27.03,"2,016",Rainy,91.1, Main Road,Friday
2025-10-27 02:00:00,Sion,19.04,72.86,36.22,59.93,39.57,"1,186",Clear,165.21,Residential,Monday
2025-10-30 10:00:00,Navi Mumbai,19.033,73.0297,17.7,53.81,67.1,"2,497",cloudy,132.82,HIGHWAY,Thursday
2025-10-30 14:00:00,Powai,19.1187,72.905,43.53,58.36,25.41,"2,983",CLOUDY,148.16,residential,Thursday
2025-10-29 10:00:00,Sion,19.04,72.86,189.8534187797406,61.61,61.87,685,Humid ,924.6190298477057,main road,Wednesday
2025-10-26 13:00:00,Navi Mumbai,19.033,73.0297,40.28,59.94,32.79,552, Foggy,153.04, Residential,Sunday
2025-10-27 08:00:00,Borivali,19.23,72.86,18.95,46.41,59.18,917, Humid,163.15,Residential,Monday
2025-10-25 05:00:00,Andheri,19.12,72.85,35.28,52.78,33.16,"2,393",Foggy ,,residential,Saturday
2025-10-24 15:00:00,Bandra,19.06,72.83,32.04,58.71,45.42,"1,514",Cloudy,170.42, Residential,Friday
2025-10-28 00:00:00,Andheri,19.12,72.85,32.79,52.49,37.53,"2,338",FOGGY,123.17,Highway,Tuesday
2025-10-25 07:00:00,Worli,19.007,72.816,12.81,52.01,75.37,"2,358",Clear ,140.66, Main Road,Saturday
2025-10-30 19:00:00,Worli,19.007,72.816,13.5,62.85,78.53,"2,325",FOGGY,215.0,MAIN ROAD,Thursday
2025-10-28 20:00:00,Powai,19.1187,72.905,14.06,45.3,68.96,"1,548",Humid ,192.26,MAIN ROAD,Tuesday
2025-10-27 23:00:00,Borivali,19.23,72.86,200.12658800624524,57.3,37.96,"2,720", Clear,700.6988493151384,MAIN ROAD,Monday
2025-10-30 11:00:00,Sion,19.04,72.86,,61.18,45.17,,HUMID,121.34,Main Road,Thursday
2025-10-28 16:00:00,Dadar,19.0176,72.8479,47.84,63.71,24.9,"2,360",Rainy,,highway,Tuesday
2025-10-30 18:00:00,Borivali,19.23,72.86,12.37,60.1,79.41,"2,555",CLOUDY,161.38,Main Road ,Thursday
2025-10-25 01:00:00,Powai,19.1187,72.905,43.73,57.03,23.32,881, Foggy,190.19,residential,Saturday
2025-10-25 06:00:00,Andheri,19.12,72.85,38.94,52.06,25.19,"1,423",foggy,132.83,RESIDENTIAL,Saturday
2025-10-25 06:00:00,Powai,19.1187,72.905,49.53,63.08,21.48,"1,457",Rainy,74.7,Highway ,Saturday
2025-10-29 20:00:00,Dadar,19.0176,72.8479,26.98,47.53,43.23,"2,636", Clear,119.8,Residential ,Wednesday
2025-10-30 19:00:00,Malad,19.18,72.84,19.02,60.11,68.36,,Humid ,192.33,main road,Thursday
2025-10-27 19:00:00,Dadar,19.0176,72.8479,25.41,60.97,58.31,"2,890",RAINY,,Main Road,Monday
2025-10-25 12:00:00,Worli,19.007,72.816,45.02,57.17,21.26,,Rainy ,85.34,Highway ,Saturday
2025-10-29 15:00:00,Sion,19.04,72.86,43.98,45.9,4.2,"1,656",Cloudy,91.28,main road,Wednesday
2025-10-25 14:00:00,Sion,19.04,72.86,37.78,63.15,40.18,"2,163",HUMID,124.12,MAIN ROAD,Saturday
2025-10-28 06:00:00,Sion,19.04,72.86,45.78,55.72,17.85,594,Foggy,173.24,residential,Tuesday
2025-10-27 04:00:00,Powai,19.1187,72.905,54.63,59.69,8.47,"1,597",foggy,164.37,RESIDENTIAL,Monday
2025-10-25 19:00:00,Dadar,19.0176,72.8479,22.99,50.02,54.05,911, Foggy,177.42, Main Road,Saturday
2025-10-24 03:00:00,Chembur,19.0625,72.9,30.86,55.34,44.24,"1,778",Foggy,201.97,MAIN ROAD,Friday
2025-10-29 21:00:00,Andheri,19.12,72.85,26.44,55.67,52.5,"1,703",humid,185.38,HIGHWAY,Wednesday
2025-10-26 08:00:00,Bandra,19.06,72.83,21.02,56.52,62.81,"1,007",Humid ,115.74,Residential ,Sunday
2025-10-24 22:00:00,Worli,19.007,72.816,37.53,62.76,40.2,856,Foggy,120.23,Residential ,Friday
2025-10-28 11:00:00,Worli,19.007,72.816,33.52,47.34,29.19,601, Clear,119.35,HIGHWAY,Tuesday
2025-10-24 08:00:00,Sion,19.04,72.86,,64.06,69.94,"1,315",RAINY,102.38, Residential,Friday
2025-10-25 19:00:00,Bandra,19.06,72.83,23.31,53.93,56.78,608, Rainy,157.53,highway,Saturday
2025-10-28 04:00:00,Bandra,19.06,72.83,50.37,49.72,-1.32,561,Foggy,134.36,main road,Tuesday
2025-10-28 09:00:00,Andheri,19.12,72.85,26.51,52.45,49.46,"2,255",RAINY,137.98,RESIDENTIAL,Tuesday
2025-10-26 02:00:00,Malad,19.18,72.84,50.62,62.34,18.81,"2,497", Clear,129.6,Main Road,Sunday
2025-10-24 15:00:00,Dadar,19.0176,72.8479,34.24,58.79,41.75,"2,393",cloudy,113.3,Residential,Friday
2025-10-28 05:00:00,Bandra,19.06,72.83,34.13,64.17,46.81,"1,862", Humid,176.51,Highway ,Tuesday
2025-10-27 17:00:00,Powai,19.1187,72.905,12.38,64.68,80.86,, Clear,128.3,residential,Monday
2025-10-28 11:00:00,Bandra,19.06,72.83,40.56,52.39,22.57,"1,070",Foggy,136.56, Main Road,Tuesday
2025-10-27 13:00:00,Navi Mumbai,19.033,73.0297,48.98,58.9,16.84,"1,547",Foggy,,Main Road,Monday
2025-10-28 14:00:00,Malad,19.18,72.84,35.46,55.92,36.59,"1,445", Foggy,119.43, Residential,Tuesday
2025-10-26 12:00:00,Powai,19.1187,72.905,54.86,62.23,11.84,"1,652",FOGGY,181.49, Main Road,Sunday
2025-10-25 07:00:00,Powai,19.1187,72.905,14.25,48.6,70.69,"1,010",HUMID,132.75, Residential,Saturday
2025-10-27 23:00:00,Worli,19.007,72.816,43.9,61.83,29.0,"1,141",CLOUDY,96.37,MAIN ROAD,Monday
2025-10-29 13:00:00,Dadar,19.0176,72.8479,30.77,53.49,42.47,"2,633", Foggy,197.55,Main Road,Wednesday
2025-10-27 09:00:00,Chembur,19.0625,72.9,21.05,46.04,54.28,"2,184",humid,120.85, Highway,Monday
2025-10-28 08:00:00,Navi Mumbai,19.033,73.0297,25.82,55.81,53.73,"2,955", Humid,133.17,Highway,Tuesday
2025-10-29 12:00:00,Sion,19.04,72.86,38.86,55.72,30.27,826,Humid ,104.47, Main Road,Wednesday
2025-10-29 08:00:00,Bandra,19.06,72.83,27.22,57.53,52.68,861, Foggy,,Highway,Wednesday
2025-10-25 17:00:00,Andheri,19.12,72.85,24.07,52.06,53.77,"2,460",rainy,101.24,MAIN ROAD,Saturday
2025-10-27 17:00:00,Dadar,19.0176,72.8479,,53.97,76.07,"2,193",Rainy ,118.12,main road,Monday
2025-10-27 21:00:00,Sion,19.04,72.86,27.95,51.55,45.78,,humid,130.15,Main Road ,Monday
2025-10-27 08:00:00,Navi Mumbai,19.033,73.0297,21.22,57.03,62.8,"2,745", Rainy,148.65,HIGHWAY,Monday
2025-10-30 01:00:00,Dadar,19.0176,72.8479,245.29303599505363,51.79,31.5,944,Humid ,604.0472604919189,Highway,Thursday
2025-10-29 22:00:00,Chembur,19.0625,72.9,38.04,57.24,33.54,"2,682",Clear,126.26,RESIDENTIAL,Wednesday
2025-10-25 23:00:00,Navi Mumbai,19.033,73.0297,,49.25,-5.67,531, Cloudy,70.72,main road,Saturday
2025-10-29 21:00:00,Sion,19.04,72.86,17.95,55.22,67.48,, Foggy,142.54,residential,Wednesday
2025-10-28 11:00:00,Worli,19.007,72.816,33.52,47.34,29.19,601,CLEAR,119.35, Highway,Tuesday
2025-10-27 10:00:00,Dadar,19.0176,72.8479,24.8,52.05,52.35,,cloudy,137.57,residential,Monday
2025-10-27 11:00:00,Worli,19.007,72.816,32.02,60.13,46.75,"1,946",CLOUDY,165.22,HIGHWAY,Monday
2025-10-26 20:00:00,Powai,19.1187,72.905,22.5,60.65,62.91,"2,778",Foggy ,188.86,RESIDENTIAL,Sunday
2025-10-26 06:00:00,Borivali,19.23,72.86,37.25,52.42,28.95,"1,953",Foggy,197.01,Highway,Sunday
2025-10-27 12:00:00,Borivali,19.23,72.86,40.77,52.41,22.21,"2,499",foggy,152.06,main road,Monday
2025/10/27 03:00:00,Andheri,19.12,72.85,53.03,61.45,13.7,"1,865",RAINY,67.87,RESIDENTIAL,Monday
2025-10-25 19:00:00,Navi Mumbai,19.033,73.0297,23.48,57.69,59.31,"1,854",Cloudy ,154.11,Main Road,Saturday
2025-10-29 03:00:00,Navi Mumbai,19.033,73.0297,48.94,45.27,-8.12,"1,861",rainy,103.69, Residential,Wednesday
2025-10-26 19:00:00,Dadar,19.0176,72.8479,20.29,60.32,66.36,,Rainy ,111.35,Main Road ,Sunday
2025-10-24 09:00:00,Malad,19.18,72.84,25.02,50.61,50.56,"1,255", Humid,170.22, Main Road,Friday
2025-10-28 15:00:00,Chembur,19.0625,72.9,52.85,49.99,-5.72,"1,540",Clear ,69.13,Residential ,Tuesday
2025-10-27 15:00:00,Malad,19.18,72.84,37.45,53.06,29.41,"2,680",RAINY,144.08,Main Road,Monday
2025-10-26 12:00:00,Borivali,19.23,72.86,51.24,60.6,15.43,,rainy,133.96,Highway ,Sunday
2025-10-25 04:00:00,Worli,19.007,72.816,,59.32,42.86,"1,232",cloudy,121.92,Highway,Saturday
2025-10-28 04:00:00,Dadar,19.0176,72.8479,,49.5,23.41,"2,577",RAINY,,Highway,Tuesday
2025-10-26_09:00:00,Andheri,19.12,72.85,19.45,61.46,68.35,"2,869",humid,136.53, Highway,Sunday
2025-10-26 14:00:00,Andheri,19.12,72.85,,59.14,33.41,, Foggy,150.95,Main Road ,Sunday
2025-10-25 22:00:00,Powai,19.1187,72.905,48.75,59.45,18.0,, Foggy,184.82, Main Road,Saturday
2025-10-30 10:00:00,Chembur,19.0625,72.9,27.38,58.69,53.34,"1,678",Clear ,147.96,HIGHWAY,Thursday
2025-10-25 00:00:00,Chembur,19.0625,72.9,42.86,47.21,9.22,"1,130",RAINY,96.92, Highway,Saturday
2025-10-30 19:00:00,Bandra,19.06,72.83,15.24,60.52,74.81,575,HUMID,122.42,Main Road,Thursday
2025-10-30 09:00:00,Worli,19.007,72.816,19.38,46.09,57.95,"1,311",Rainy ,121.61,Main Road,Thursday
2025-10-24 04:00:00,Powai,19.1187,72.905,45.8,49.98,8.37,"2,697", Clear,146.61, Highway,Friday
2025-10-28 01:00:00,Andheri,19.12,72.85,47.11,64.0,26.39,802,Humid,81.17,Residential ,Tuesday
2025-10-30 04:00:00,Bandra,19.06,72.83,47.49,47.05,-0.92,"2,694",Foggy ,164.55, Residential,Thursday
2025-10-29 23:00:00,Dadar,19.0176,72.8479,47.64,53.31,10.63,"2,331",FOGGY,108.19,HIGHWAY,Wednesday
2025-10-30 16:00:00,Powai,19.1187,72.905,48.22,57.21,15.73,"2,922",humid,75.66, Highway,Thursday
2025-10-30 07:00:00,Malad,19.18,72.84,15.48,52.78,70.67,"2,545",Clear,146.34, Main Road,Thursday
2025-10-27 16:00:00,Borivali,19.23,72.86,53.74,51.92,-3.51,"1,841",Cloudy ,73.55,MAIN ROAD,Monday
2025-10-25 15:00:00,Chembur,19.0625,72.9,37.4,60.22,37.9,"1,571", Humid,164.46,Highway ,Saturday
2025-10-29 17:00:00,Andheri,19.12,72.85,14.54,53.64,72.89,"2,051",Foggy ,165.04,residential,Wednesday
2025-10-24 23:00:00,Andheri,19.12,72.85,53.09,57.15,7.1,"1,071",Clear,79.05,Main Road ,Friday
2025-10-24 23:00:00,Bandra,19.06,72.83,43.28,62.98,31.28,"1,505",foggy,180.4, Highway,Friday
2025-10-29 20:00:00,Andheri,19.12,72.85,20.96,56.78,63.09,"1,742",cloudy,164.33, Residential,Wednesday
2025-10-27 22:00:00,Malad,19.18,72.84,244.0071054682629,45.68,5.25,"1,910",Rainy ,743.8309931730546, Residential,Monday
2025-10-26 15:00:00,Bandra,19.06,72.83,48.11,48.47,0.74,"1,678",RAINY,96.8,Highway,Sunday
2025-10-27 14:00:00,Navi Mumbai,19.033,73.0297,54.89,58.42,6.05,"2,326", Clear,149.08,HIGHWAY,Monday
2025-10-27 23:00:00,Malad,19.18,72.84,52.92,55.32,4.34,"1,512",humid,99.98,Residential,Monday
2025-10-24 13:00:00,Chembur,19.0625,72.9,43.88,62.4,29.68,"1,567",cloudy,94.69,highway,Friday
2025-10-26 06:00:00,Powai,19.1187,72.905,46.07,57.2,19.46,"1,272",rainy,91.05,highway,Sunday
2025-10-29 23:00:00,Navi Mumbai,19.033,73.0297,38.9,62.44,37.71,"1,281",HUMID,149.83, Main Road,Wednesday
2025-10-26 17:00:00,Chembur,19.0625,72.9,24.39,46.81,47.9,"1,687",RAINY,106.66,MAIN ROAD,Sunday
2025-10-29 04:00:00,Dadar,19.0176,72.8479,40.42,53.86,24.95,"2,660",Humid,124.68,Residential ,Wednesday
2025-10-29 01:00:00,Worli,19.007,72.816,38.17,58.74,35.03,829,HUMID,89.27,highway,Wednesday
2025-10-30 07:00:00,Sion,19.04,72.86,,57.67,63.2,,clear,187.43, Residential,Thursday
